District,Region,District_code,VDC_name,VDC_code
Lamjung,Western Region,37,Balungpani,37004
Lamjung,Western Region,37,Bangre,37005
Lamjung,Western Region,37,Bansar,37006
Lamjung,Western Region,37,Besishahar,37007
Lamjung,Western Region,37,Bhalayakharka,37008
Lamjung,Western Region,37,Bharte,37009
Lamjung,Western Region,37,Bhoje,37010
Lamjung,Western Region,37,Bhorletar,37011
Lamjung,Western Region,37,Bhoteoodar,37012
Lamjung,Western Region,37,Bhujung,37013
Lamjung,Western Region,37,Bhulbhule,37014
Lamjung,Western Region,37,Bichaur,37015
Lamjung,Western Region,37,Chakratirtha,37016
Lamjung,Western Region,37,Chandisthan,37017
Lamjung,Western Region,37,Chandreshwor,37018
Lamjung,Western Region,37,Chiti,37019
Lamjung,Western Region,37,Dhamilikuwa,37020
Lamjung,Western Region,37,Dhodeni,37021
Lamjung,Western Region,37,Dhuseni,37022
Lamjung,Western Region,37,Dudhpokhari,37023
Lamjung,Western Region,37,Duradanda,37024
Lamjung,Western Region,37,Faleni,37025
Lamjung,Western Region,37,Gauda,37026
Lamjung,Western Region,37,Gaunshahar,37027
Lamjung,Western Region,37,Ghanpokhara,37028
Lamjung,Western Region,37,Ghermu,37029
Lamjung,Western Region,37,Gilunng,37030
Lamjung,Western Region,37,Hiletaksar,37031
Lamjung,Western Region,37,Ilampokhari,37032
Lamjung,Western Region,37,Isaneshwor,37033
Lamjung,Western Region,37,Jita,37034
Lamjung,Western Region,37,Karapu,37035
Lamjung,Western Region,37,Khudi,37036
Lamjung,Western Region,37,Kolki,37037
Lamjung,Western Region,37,Kunchha,37038
Lamjung,Western Region,37,Maling,37039
Lamjung,Western Region,37,Mohoriyakot,37040
Lamjung,Western Region,37,Nalma,37041
Lamjung,Western Region,37,Nauthar,37042
Lamjung,Western Region,37,Neta,37043
Lamjung,Western Region,37,Pachok,37044
Lamjung,Western Region,37,Parewadada,37045
Lamjung,Western Region,37,Pasagaun,37046
Lamjung,Western Region,37,Puranokot,37047
Lamjung,Western Region,37,Pyarjung,37048
Lamjung,Western Region,37,Ramgha,37049
Lamjung,Western Region,37,Samibhanjyang,37050
Lamjung,Western Region,37,Shreebhanjyang,37051
Lamjung,Western Region,37,Simpani,37052
Lamjung,Western Region,37,Sindure,37053
Lamjung,Western Region,37,Sundarbazar,37054
Lamjung,Western Region,37,Suryapal,37055
Lamjung,Western Region,37,Taghring,37056
Lamjung,Western Region,37,Tandrang(Taksar),37057
Lamjung,Western Region,37,Tarku,37058
Lamjung,Western Region,37,Tarkughat,37059
Lamjung,Western Region,37,Udipur,37060
Lamjung,Western Region,37,Uttarkanya,37061
Tanahu,Western Region,38,Anbukhaireni,38001
Tanahu,Western Region,38,Arunodaya,38002
Tanahu,Western Region,38,Baidi,38003
Tanahu,Western Region,38,Bandipur,38004
Tanahu,Western Region,38,Barbhanjyang,38005
Tanahu,Western Region,38,Basantapur,38006
Tanahu,Western Region,38,Bhanu,38007
Tanahu,Western Region,38,Bhanumati,38008
Tanahu,Western Region,38,Bhimad,38009
Tanahu,Western Region,38,Bhirkot,38010
Tanahu,Western Region,38,Byas Municipality,38011
Tanahu,Western Region,38,Chhang,38012
Tanahu,Western Region,38,Chhimkeshwori,38013
Tanahu,Western Region,38,Chhipchhipe,38014
Tanahu,Western Region,38,Chokchisapani,38015
Tanahu,Western Region,38,Deurali,38016
Tanahu,Western Region,38,Devghat,38017
Tanahu,Western Region,38,Dharampani,38018
Tanahu,Western Region,38,Dhorfirdi,38019
Tanahu,Western Region,38,Dulegaunda,38020
Tanahu,Western Region,38,Firfire,38021
Tanahu,Western Region,38,Gajarkot,38022
Tanahu,Western Region,38,Ghansikuwa,38023
Tanahu,Western Region,38,Jamunebhanjyang,38024
Tanahu,Western Region,38,Kahushivapur,38025
Tanahu,Western Region,38,Keshavtar,38026
Tanahu,Western Region,38,Khairenitar,38027
Tanahu,Western Region,38,Kihun,38028
Tanahu,Western Region,38,Kota,38029
Tanahu,Western Region,38,Kotdarbar,38030
Tanahu,Western Region,38,Kyamin,38031
Tanahu,Western Region,38,Majhakot,38032
Tanahu,Western Region,38,Manpang,38033
Tanahu,Western Region,38,Pokharibhanjyang,38034
Tanahu,Western Region,38,Purkot,38035
Tanahu,Western Region,38,Raipur,38036
Tanahu,Western Region,38,Ramjakot,38037
Tanahu,Western Region,38,Ranipokhari(Resing),38038
Tanahu,Western Region,38,Risti,38039
Tanahu,Western Region,38,Rupakot,38040
Tanahu,Western Region,38,Satiswara,38041
Tanahu,Western Region,38,Shambubhagawatipur,38042
Tanahu,Western Region,38,Shymgha,38043
Tanahu,Western Region,38,Sundhara(Ghiring),38044
Tanahu,Western Region,38,Tanahunsur,38045
Tanahu,Western Region,38,Thaprek,38046
Tanahu,Western Region,38,Virlung,38047
Syangja,Western Region,39,Alamadevi,39001
Syangja,Western Region,39,Arjunchaupari,39002
Syangja,Western Region,39,Aruchaur,39003
Syangja,Western Region,39,Arukharka,39004
Syangja,Western Region,39,Bagefatake,39005
Syangja,Western Region,39,Bahakot,39006
Syangja,Western Region,39,Benethokdeurali,39007
Syangja,Western Region,39,Bhatkhola,39008
Syangja,Western Region,39,Bicharichautara,39009
Syangja,Western Region,39,Birghaarchale,39010
Syangja,Western Region,39,Biruwaarchale,39011
Syangja,Western Region,39,Chandibhanjyang,39012
Syangja,Western Region,39,Chapakot,39013
Syangja,Western Region,39,Chhangchhangdi,39014
Syangja,Western Region,39,Chilaunebas,39015
Syangja,Western Region,39,Chinnebas,39016
Syangja,Western Region,39,Chisapani(Magyam),39017
Syangja,Western Region,39,Chitrebhanjyang,39018
Syangja,Western Region,39,Darsingdahathum,39019
Syangja,Western Region,39,Dhapuksimalbhanjyang,39020
Syangja,Western Region,39,Faparthum,39021
Syangja,Western Region,39,Fedikhola,39022
Syangja,Western Region,39,Jagatbhanjyang,39023
Syangja,Western Region,39,Jagatradevi,39024
Syangja,Western Region,39,Kalikakot,39025
Syangja,Western Region,39,Kaulmabarahachaur,39026
Syangja,Western Region,39,Kewarebhanjyang,39027
Syangja,Western Region,39,Khilungdeurali,39028
Syangja,Western Region,39,Kichnas,39029
Syangja,Western Region,39,Kuwakot,39030
Syangja,Western Region,39,Kyakmi,39031
Syangja,Western Region,39,Majhakotsivalaya,39032
Syangja,Western Region,39,Malunga,39033
Syangja,Western Region,39,Malyangkot,39034
Syangja,Western Region,39,Manakamana,39035
Syangja,Western Region,39,Nibuwakharka,39036
Syangja,Western Region,39,Oraste,39037
Syangja,Western Region,39,Pakwadi,39038
Syangja,Western Region,39,Panchamul,39039
Syangja,Western Region,39,Pauwegaude,39040
Syangja,Western Region,39,Pelakot,39041
Syangja,Western Region,39,Pelkachaur,39042
Syangja,Western Region,39,Pidikhola,39043
Syangja,Western Region,39,Putalibazar Municipality,39044
Syangja,Western Region,39,Rangvang,39045
Syangja,Western Region,39,Rapakot,39046
Syangja,Western Region,39,Ratnapur,39047
Syangja,Western Region,39,Sakhar,39048
Syangja,Western Region,39,Sataudarau,39049
Syangja,Western Region,39,Sekham,39050
Syangja,Western Region,39,Setidobhan,39051
Syangja,Western Region,39,Shreekrishnagandaki,39052
Syangja,Western Region,39,Sirsekot,39053
Syangja,Western Region,39,Sworek,39054
Syangja,Western Region,39,Taksar,39055
Syangja,Western Region,39,Thuladihi,39056
Syangja,Western Region,39,Thumpokhara,39057
Syangja,Western Region,39,Tindobate,39058
Syangja,Western Region,39,Tulsibhanjyang,39059
Syangja,Western Region,39,Waling Municipality,39060
Syangja,Western Region,39,Wangsingdeurali,39061
Syangja,Western Region,39,Yaladi,39062
Kaski,Western Region,40,Arbavijaya,40001
Kaski,Western Region,40,Armala,40002
Kaski,Western Region,40,Bhachok,40003
Kaski,Western Region,40,Bhadauretamagi,40004
Kaski,Western Region,40,Bharatpokhari,40005
Kaski,Western Region,40,Chapakot,40006
Kaski,Western Region,40,Dangsing,40007
Kaski,Western Region,40,Deurali,40008
Kaski,Western Region,40,Dhampus,40009
Kaski,Western Region,40,Dhikurepokhari,40010
Kaski,Western Region,40,Dhital,40011
Kaski,Western Region,40,Ghachok,40012
Kaski,Western Region,40,Ghandruk,40013
Kaski,Western Region,40,Hansapur,40014
Kaski,Western Region,40,Hemaja,40015
Kaski,Western Region,40,Kahun,40016
Kaski,Western Region,40,Kalika,40017
Kaski,Western Region,40,Kaskikot,40018
Kaski,Western Region,40,Kritinachnechaur,40019
Kaski,Western Region,40,Lahachok,40020
Kaski,Western Region,40,Lamachaur,40021
Kaski,Western Region,40,Lekhnath Municipality,40022
Kaski,Western Region,40,Lumle,40023
Kaski,Western Region,40,Lwangghale,40024
Kaski,Western Region,40,Machhapuchchhre,40025
Kaski,Western Region,40,Majhthana,40026
Kaski,Western Region,40,Mauja,40027
Kaski,Western Region,40,Mijuredada,40028
Kaski,Western Region,40,Namarjung,40029
Kaski,Western Region,40,Nirmalpokhari,40030
Kaski,Western Region,40,Parche,40031
Kaski,Western Region,40,Pokhara Sub-metropolitan City,40032
Kaski,Western Region,40,Pumdibhumdi,40033
Kaski,Western Region,40,Puranchaur,40034
Kaski,Western Region,40,Reevan,40035
Kaski,Western Region,40,Rupakot,40036
Kaski,Western Region,40,Saimarang,40037
Kaski,Western Region,40,Salyan,40038
Kaski,Western Region,40,Sarangkot,40039
Kaski,Western Region,40,Sardikhola,40040
Kaski,Western Region,40,Siddha,40041
Kaski,Western Region,40,Sildujure,40042
Kaski,Western Region,40,Thumakodada,40043
Kaski,Western Region,40,Thumki,40044
Kaski,Western Region,40,Valam,40045
Manang,Western Region,41,Bhraka,41001
Manang,Western Region,41,Chame,41002
Manang,Western Region,41,Dharapani,41003
Manang,Western Region,41,Fu,41004
Manang,Western Region,41,Ghyaru,41005
Manang,Western Region,41,Khangsar,41006
Manang,Western Region,41,Manang,41007
Manang,Western Region,41,Nar,41008
Manang,Western Region,41,Nyawal,41009
Manang,Western Region,41,Pisang,41010
Manang,Western Region,41,Tachibagarchhap,41011
Manang,Western Region,41,Tankimanang,41012
Manang,Western Region,41,Thoche,41013
Mustang,Western Region,42,Charang,42001
Mustang,Western Region,42,Chhonhup,42002
Mustang,Western Region,42,Chhoser,42003
Mustang,Western Region,42,Chhusang,42004
Mustang,Western Region,42,Dhami,42005
Mustang,Western Region,42,Jhong,42006
Mustang,Western Region,42,Jomsom,42007
Mustang,Western Region,42,Kagbeni,42008
Mustang,Western Region,42,Kowang,42009
Mustang,Western Region,42,Kunjo,42010
Mustang,Western Region,42,Lete,42011
Mustang,Western Region,42,Lomanthang,42012
Mustang,Western Region,42,Marpha,42013
Mustang,Western Region,42,Muktinath,42014
Mustang,Western Region,42,Surkhang,42015
Mustang,Western Region,42,Tukuche,42016
Myagdi,Western Region,43,Arman,43001
Myagdi,Western Region,43,Arthunge,43002
Myagdi,Western Region,43,Babiyachaur,43003
Myagdi,Western Region,43,Bagarkhola,43004
Myagdi,Western Region,43,Baranja,43005
Myagdi,Western Region,43,Bhakilmi,43006
Myagdi,Western Region,43,Bima,43007
Myagdi,Western Region,43,Chimkhola,43008
Myagdi,Western Region,43,Dagnam,43009
Myagdi,Western Region,43,Dana,43010
Myagdi,Western Region,43,Darwang,43011
Myagdi,Western Region,43,Devisthan,43012
Myagdi,Western Region,43,Dhatan,43013
Myagdi,Western Region,43,Dowa,43014
Myagdi,Western Region,43,Gurjakhani,43015
Myagdi,Western Region,43,Histhanmandali,43016
Myagdi,Western Region,43,Jhin,43017
Myagdi,Western Region,43,Jyamrukot,43018
Myagdi,Western Region,43,Kuhun,43019
Myagdi,Western Region,43,Kuinemangale,43020
Myagdi,Western Region,43,Lulang,43021
Myagdi,Western Region,43,Malkwang,43022
Myagdi,Western Region,43,Marang,43023
Myagdi,Western Region,43,Mudi,43024
Myagdi,Western Region,43,Muna,43025
Myagdi,Western Region,43,Narchyang,43026
Myagdi,Western Region,43,Niskot,43027
Myagdi,Western Region,43,Okharbot,43028
Myagdi,Western Region,43,Pakhapani,43029
Myagdi,Western Region,43,Patlekhet,43030
Myagdi,Western Region,43,Pulachaur,43031
Myagdi,Western Region,43,Rakhubhagawati,43032
Myagdi,Western Region,43,Rakhupiple,43033
Myagdi,Western Region,43,Ramche,43034
Myagdi,Western Region,43,Ratnechaur,43035
Myagdi,Western Region,43,Room,43036
Myagdi,Western Region,43,Shikha,43037
Myagdi,Western Region,43,Singa,43038
Myagdi,Western Region,43,Takam,43039
Myagdi,Western Region,43,Tatopani(Bhurung),43040
Parbat,Western Region,44,Arthardadakharka,44001
Parbat,Western Region,44,Bachchha,44002
Parbat,Western Region,44,Bahakithanti,44003
Parbat,Western Region,44,Bajung,44004
Parbat,Western Region,44,Balakot,44005
Parbat,Western Region,44,Banou,44006
Parbat,Western Region,44,Baskharka,44007
Parbat,Western Region,44,Behulibans,44008
Parbat,Western Region,44,Bhangara,44009
Parbat,Western Region,44,Bhoksing,44010
Parbat,Western Region,44,Bhorle,44011
Parbat,Western Region,44,Bhuktangle,44012
Parbat,Western Region,44,Bihadibarachaur,44013
Parbat,Western Region,44,Bihadiranipani,44014
Parbat,Western Region,44,Bitalawapipaltari,44015
Parbat,Western Region,44,Chitre,44016
Parbat,Western Region,44,Chuwa,44017
Parbat,Western Region,44,Deupurkot,44018
Parbat,Western Region,44,Deurali,44019
Parbat,Western Region,44,Dhairing,44020
Parbat,Western Region,44,Durlung,44021
Parbat,Western Region,44,Falamkhani,44022
Parbat,Western Region,44,Falebasdevisthan,44023
Parbat,Western Region,44,Fulebaskhanigaun,44024
Parbat,Western Region,44,Hosrangdi,44025
Parbat,Western Region,44,Huwas,44026
Parbat,Western Region,44,Karkineta,44027
Parbat,Western Region,44,Katuwachaupari,44028
Parbat,Western Region,44,Khaulalakuri,44029
Parbat,Western Region,44,Khurkot,44030
Parbat,Western Region,44,Kurgha,44031
Parbat,Western Region,44,Kyang,44032
Parbat,Western Region,44,Lekhfant,44033
Parbat,Western Region,44,Limithana,44034
Parbat,Western Region,44,Lunkhudeurali,44035
Parbat,Western Region,44,Majhphantmallaj,44036
Parbat,Western Region,44,Mudikuwa,44037
Parbat,Western Region,44,Nagliwang,44038
Parbat,Western Region,44,Pakhapani,44039
Parbat,Western Region,44,Pakuwa,44040
Parbat,Western Region,44,Pang,44041
Parbat,Western Region,44,Pangrang,44042
Parbat,Western Region,44,Ramjadeurali,44043
Parbat,Western Region,44,Saligram,44044
Parbat,Western Region,44,Salija,44045
Parbat,Western Region,44,Saraukhola,44046
Parbat,Western Region,44,Shankarpokhari,44047
Parbat,Western Region,44,Shivalaya,44048
Parbat,Western Region,44,Taklak,44049
Parbat,Western Region,44,Thanamaulo,44050
Parbat,Western Region,44,Thapathana,44051
Parbat,Western Region,44,Thulipokhari,44052
Parbat,Western Region,44,Tilahar,44053
Parbat,Western Region,44,Tribeni,44054
Parbat,Western Region,44,Urampokhara,44055
Baglung,Western Region,45,Akhikarichaur,45001
Baglung,Western Region,45,Amalachaur,45002
Baglung,Western Region,45,Amarbhumi,45003
Baglung,Western Region,45,Argal,45004
Baglung,Western Region,45,Arjewa,45005
Baglung,Western Region,45,Batakachaur,45006
Baglung,Western Region,45,Bhakunde,45007
Baglung,Western Region,45,Bhimpokhara,45008
Baglung,Western Region,45,Bhinggithe,45009
Baglung,Western Region,45,Bihunkot,45010
Baglung,Western Region,45,Binamare,45011
Baglung,Western Region,45,Boharagaun,45012
Baglung,Western Region,45,Bongadovan,45013
Baglung,Western Region,45,Bowang,45014
Baglung,Western Region,45,Burtiwang,45015
Baglung,Western Region,45,Chhisti,45016
Baglung,Western Region,45,Dagatundada,45017
Baglung,Western Region,45,Damek,45018
Baglung,Western Region,45,Darling,45019
Baglung,Western Region,45,Devisthan,45020
Baglung,Western Region,45,Dhamja,45021
Baglung,Western Region,45,Dhudhilabhati,45022
Baglung,Western Region,45,Dhullugaidi,45023
Baglung,Western Region,45,Dhullubaskot,45024
Baglung,Western Region,45,Gwalichaur,45025
Baglung,Western Region,45,Harichaur,45026
Baglung,Western Region,45,Hatiya,45027
Baglung,Western Region,45,Heel,45028
Baglung,Western Region,45,Hugdisheer,45029
Baglung,Western Region,45,Jaljala,45030
Baglung,Western Region,45,Baglung Municipality,45031
Baglung,Western Region,45,Kandebas,45032
Baglung,Western Region,45,Khunga,45033
Baglung,Western Region,45,Kusmishera,45034
Baglung,Western Region,45,Lekhani,45035
Baglung,Western Region,45,Malika,45036
Baglung,Western Region,45,Malma,45037
Baglung,Western Region,45,Narayansthan,45038
Baglung,Western Region,45,Narethanti,45039
Baglung,Western Region,45,Nisi,45040
Baglung,Western Region,45,Paiyunpata,45041
Baglung,Western Region,45,Paiyunthanthap,45042
Baglung,Western Region,45,Palakot,45043
Baglung,Western Region,45,Pandavkhani,45044
Baglung,Western Region,45,Rajkut,45045
Baglung,Western Region,45,Ranasinkiteni,45046
Baglung,Western Region,45,Rangkhani,45047
Baglung,Western Region,45,Rayadanda,45048
Baglung,Western Region,45,Resh,45049
Baglung,Western Region,45,Righa,45050
Baglung,Western Region,45,Salyan,45051
Baglung,Western Region,45,Sarkuwa,45052
Baglung,Western Region,45,Singana,45053
Baglung,Western Region,45,Sisakhani,45054
Baglung,Western Region,45,Sukhaura,45055
Baglung,Western Region,45,Sunkhani,45056
Baglung,Western Region,45,Taman,45057
Baglung,Western Region,45,Tangram,45058
Baglung,Western Region,45,Tara,45059
Baglung,Western Region,45,Tityang,45060
Gulmi,Western Region,46,Aaglung,46001
Gulmi,Western Region,46,Amararbathok,46002
Gulmi,Western Region,46,Amarpur,46003
Gulmi,Western Region,46,Apchaur,46004
Gulmi,Western Region,46,Arbani,46005
Gulmi,Western Region,46,Arje,46006
Gulmi,Western Region,46,Arkhale,46007
Gulmi,Western Region,46,Arkhawang,46008
Gulmi,Western Region,46,Arlangkot,46009
Gulmi,Western Region,46,Aslewa,46010
Gulmi,Western Region,46,Badagaun,46011
Gulmi,Western Region,46,Bajhketeria,46012
Gulmi,Western Region,46,Baletaksar,46013
Gulmi,Western Region,46,Balithum,46014
Gulmi,Western Region,46,Bamgha,46015
Gulmi,Western Region,46,Bharse,46016
Gulmi,Western Region,46,Bhurtung,46017
Gulmi,Western Region,46,Birbas,46018
Gulmi,Western Region,46,Bisukharka,46019
Gulmi,Western Region,46,Chhapahile,46020
Gulmi,Western Region,46,Dalamchaur,46021
Gulmi,Western Region,46,Darbardevisthan,46022
Gulmi,Western Region,46,Darling,46023
Gulmi,Western Region,46,Daungha,46024
Gulmi,Western Region,46,Dhamir,46025
Gulmi,Western Region,46,Dhurkotbastu,46026
Gulmi,Western Region,46,Dhurkotbhanbhane,46027
Gulmi,Western Region,46,Dhurkotnayagaun,46028
Gulmi,Western Region,46,Dhurkotrajasthal,46029
Gulmi,Western Region,46,Digam,46030
Gulmi,Western Region,46,Dirbung,46031
Gulmi,Western Region,46,Dohali,46032
Gulmi,Western Region,46,Dubichaur,46033
Gulmi,Western Region,46,Foksing,46034
Gulmi,Western Region,46,Gaidakot,46035
Gulmi,Western Region,46,Gwadha,46036
Gulmi,Western Region,46,Gwadi,46037
Gulmi,Western Region,46,Hadahade,46038
Gulmi,Western Region,46,Hansara,46039
Gulmi,Western Region,46,Hardineta,46040
Gulmi,Western Region,46,Harewa,46041
Gulmi,Western Region,46,Harmichaur,46042
Gulmi,Western Region,46,Harrachaur,46043
Gulmi,Western Region,46,Hastichaur,46044
Gulmi,Western Region,46,Hawangdi,46045
Gulmi,Western Region,46,Hunga,46046
Gulmi,Western Region,46,Ismarajasthal,46047
Gulmi,Western Region,46,Jaisithok,46048
Gulmi,Western Region,46,Jayakhani,46049
Gulmi,Western Region,46,Johang,46050
Gulmi,Western Region,46,Juniya,46051
Gulmi,Western Region,46,Juvung,46052
Gulmi,Western Region,46,Khadgakot,46053
Gulmi,Western Region,46,Kharjyang,46054
Gulmi,Western Region,46,Kurgha,46055
Gulmi,Western Region,46,Limgha,46056
Gulmi,Western Region,46,Malagiri,46057
Gulmi,Western Region,46,Marbhung,46058
Gulmi,Western Region,46,Musikot,46059
Gulmi,Western Region,46,Myalpokhari,46060
Gulmi,Western Region,46,Neta,46061
Gulmi,Western Region,46,Pallikot,46062
Gulmi,Western Region,46,Paralmi,46063
Gulmi,Western Region,46,Pauchhiamarayee,46064
Gulmi,Western Region,46,Pipaldhara,46065
Gulmi,Western Region,46,Purkotdaha,46066
Gulmi,Western Region,46,Purtighat,46067
Gulmi,Western Region,46,Reemuwa,46068
Gulmi,Western Region,46,Rupakot,46069
Gulmi,Western Region,46,Ruru,46070
Gulmi,Western Region,46,Shantipur,46071
Gulmi,Western Region,46,Simichaur,46072
Gulmi,Western Region,46,Sirseni,46073
Gulmi,Western Region,46,Tamghas,46074
Gulmi,Western Region,46,Thanpati,46075
Gulmi,Western Region,46,Thulolumpek,46076
Gulmi,Western Region,46,Turang,46077
Gulmi,Western Region,46,Wagla,46078
Gulmi,Western Region,46,Wamitaksar,46079
Palpa,Western Region,47,Archale,47001
Palpa,Western Region,47,Argali,47002
Palpa,Western Region,47,Bahadurpur,47003
Palpa,Western Region,47,Baldengadhi,47004
Palpa,Western Region,47,Bandipokhara,47005
Palpa,Western Region,47,Barangdi,47006
Palpa,Western Region,47,Bhairabsthan,47007
Palpa,Western Region,47,Bhuwanpokhari,47008
Palpa,Western Region,47,Birkot,47009
Palpa,Western Region,47,Bodhapokharathok,47010
Palpa,Western Region,47,Boudhagumba,47011
Palpa,Western Region,47,Chappani,47012
Palpa,Western Region,47,Chhahara,47013
Palpa,Western Region,47,Chidipani,47014
Palpa,Western Region,47,Chirtungdhara,47015
Palpa,Western Region,47,Darchha,47016
Palpa,Western Region,47,Darlamdanda,47017
Palpa,Western Region,47,Deurali,47018
Palpa,Western Region,47,Devinagar,47019
Palpa,Western Region,47,Dobhan,47020
Palpa,Western Region,47,Fek,47021
Palpa,Western Region,47,Foksingkot,47022
Palpa,Western Region,47,Gadakot,47023
Palpa,Western Region,47,Galdha,47024
Palpa,Western Region,47,Gejha,47025
Palpa,Western Region,47,Gothadi,47026
Palpa,Western Region,47,Haklang,47027
Palpa,Western Region,47,Humin,47028
Palpa,Western Region,47,Hungi,47029
Palpa,Western Region,47,Jalpa,47030
Palpa,Western Region,47,Jhadewa,47031
Palpa,Western Region,47,Jhirubas,47032
Palpa,Western Region,47,Juthapauwa,47033
Palpa,Western Region,47,Jyamire,47034
Palpa,Western Region,47,Kachal,47035
Palpa,Western Region,47,Kaseni,47036
Palpa,Western Region,47,Khaliban,47037
Palpa,Western Region,47,Khanichhap,47038
Palpa,Western Region,47,Khanigau,47039
Palpa,Western Region,47,Khasyoli,47040
Palpa,Western Region,47,Khyaha,47041
Palpa,Western Region,47,Koldada,47042
Palpa,Western Region,47,Kusumkhola,47043
Palpa,Western Region,47,Madanpokhara,47044
Palpa,Western Region,47,Masyam,47045
Palpa,Western Region,47,Mityal,47046
Palpa,Western Region,47,Mujhung,47047
Palpa,Western Region,47,Nayarnamtales,47048
Palpa,Western Region,47,Palungmainadi,47049
Palpa,Western Region,47,Pipaldada,47050
Palpa,Western Region,47,Pokharathok,47051
Palpa,Western Region,47,Rahabas,47052
Palpa,Western Region,47,Rampur,47053
Palpa,Western Region,47,Ringneraha,47054
Palpa,Western Region,47,Rupse,47055
Palpa,Western Region,47,Sahalkot,47056
Palpa,Western Region,47,Satyawati,47057
Palpa,Western Region,47,Siddheshwor,47058
Palpa,Western Region,47,Siluwa,47059
Palpa,Western Region,47,Somadi,47060
Palpa,Western Region,47,Tahu,47061
Palpa,Western Region,47,Tansen Municipality,47062
Palpa,Western Region,47,Telgha,47063
Palpa,Western Region,47,Timure,47064
Palpa,Western Region,47,Wakamalang,47065
Palpa,Western Region,47,Yamgha,47066
Nawalparasi,Western Region,48,Agryouli,48001
Nawalparasi,Western Region,48,Amarapuri,48002
Nawalparasi,Western Region,48,Amraut,48003
Nawalparasi,Western Region,48,Badaharadubauliya,48004
Nawalparasi,Western Region,48,Baidauli,48005
Nawalparasi,Western Region,48,Banjariya,48006
Nawalparasi,Western Region,48,Benimanipur,48007
Nawalparasi,Western Region,48,Bharatipur,48008
Nawalparasi,Western Region,48,Bhujhawa,48009
Nawalparasi,Western Region,48,Bulingtar,48010
Nawalparasi,Western Region,48,Dadajheritadi,48011
Nawalparasi,Western Region,48,Dawannedevi,48012
Nawalparasi,Western Region,48,Dedgaun,48013
Nawalparasi,Western Region,48,Deurali,48014
Nawalparasi,Western Region,48,Devachuli,48015
Nawalparasi,Western Region,48,Devagawa,48016
Nawalparasi,Western Region,48,Dhaubadi,48017
Nawalparasi,Western Region,48,Dhurkot,48018
Nawalparasi,Western Region,48,Dibyapuri,48019
Nawalparasi,Western Region,48,Dumkibas,48020
Nawalparasi,Western Region,48,Gaidakot,48021
Nawalparasi,Western Region,48,Gairami,48022
Nawalparasi,Western Region,48,Guthiparsauni,48023
Nawalparasi,Western Region,48,Guthisuryapura,48024
Nawalparasi,Western Region,48,Hakui,48025
Nawalparasi,Western Region,48,Harpur,48026
Nawalparasi,Western Region,48,Hupsekot,48027
Nawalparasi,Western Region,48,Jahada,48028
Nawalparasi,Western Region,48,Jamuniya,48029
Nawalparasi,Western Region,48,Jaubari,48030
Nawalparasi,Western Region,48,Kawaswoti,48031
Nawalparasi,Western Region,48,Kolhuwa,48032
Nawalparasi,Western Region,48,Kotathar,48033
Nawalparasi,Western Region,48,Kudiya,48034
Nawalparasi,Western Region,48,Kumarwarti,48035
Nawalparasi,Western Region,48,Kusma,48036
Nawalparasi,Western Region,48,Mainaghat,48037
Nawalparasi,Western Region,48,Makar,48038
Nawalparasi,Western Region,48,Manari,48039
Nawalparasi,Western Region,48,Mithukaram,48040
Nawalparasi,Western Region,48,Mukundapur,48041
Nawalparasi,Western Region,48,Naram,48042
Nawalparasi,Western Region,48,Narayani,48043
Nawalparasi,Western Region,48,Narsahi,48044
Nawalparasi,Western Region,48,Nayabelhani,48045
Nawalparasi,Western Region,48,Pakalihawa,48046
Nawalparasi,Western Region,48,Palhi,48047
Nawalparasi,Western Region,48,Panchanagar,48048
Nawalparasi,Western Region,48,Parsauni,48049
Nawalparasi,Western Region,48,Pithauli,48050
Nawalparasi,Western Region,48,Pragatinagar,48051
Nawalparasi,Western Region,48,Pratappur,48052
Nawalparasi,Western Region,48,Rajahar,48053
Nawalparasi,Western Region,48,Rakachuli,48054
Nawalparasi,Western Region,48,Rakuwa,48055
Nawalparasi,Western Region,48,Ramgram Municipality,48056
Nawalparasi,Western Region,48,Ramnagar,48057
Nawalparasi,Western Region,48,Rampurkhadauna,48058
Nawalparasi,Western Region,48,Rampurkha,48059
Nawalparasi,Western Region,48,Ratanapur,48060
Nawalparasi,Western Region,48,Ruchang,48061
Nawalparasi,Western Region,48,Rupauliya,48062
Nawalparasi,Western Region,48,Sanai,48063
Nawalparasi,Western Region,48,Sarawal,48064
Nawalparasi,Western Region,48,Shivmandir,48065
Nawalparasi,Western Region,48,Somani,48066
Nawalparasi,Western Region,48,Sukrauli,48067
Nawalparasi,Western Region,48,Sunwal,48068
Nawalparasi,Western Region,48,Swathi,48069
Nawalparasi,Western Region,48,Tamasariya,48070
Nawalparasi,Western Region,48,Thulokhairatawa,48071
Nawalparasi,Western Region,48,Tilakpur,48072
Nawalparasi,Western Region,48,Tribenisusta,48073
Nawalparasi,Western Region,48,Upalloarkhale,48074
Rupandehi,Western Region,49,Aama,49001
Rupandehi,Western Region,49,Aanandaban,49002
Rupandehi,Western Region,49,Amuwa,49003
Rupandehi,Western Region,49,Asurena,49004
Rupandehi,Western Region,49,Bagaha,49005
Rupandehi,Western Region,49,Bagauli,49006
Rupandehi,Western Region,49,Bairghat,49007
Rupandehi,Western Region,49,Basantapur,49008
